"id","user_id","session_id","created_date","input_type","total_token","status","error_code","human","ai"
536,"442059","9007761363","2024-08-13","text","3191",True,"","Thời gian lâu nhất mà đèn năng lượng mặt trời có thể sử dụng là bao lâu?","Xin chào, dựa trên thông tin tôi đã tìm thấy, tôi cung cấp cho bạn một số thông tin tham khảo:

Theo thông tin, đèn năng lượng mặt trời có thể sử dụng trong khoảng 28-32 giờ liên tục, như đèn đường năng lượng mặt trời Suntek S6 - Mã: SMDMT000001.

Nếu bạn cần thêm thông tin chi tiết về từng sản phẩm, hãy cho tôi biết!!"
537,"118290","9008184905","2024-08-13","inventory","",True,"","đèn pha 100-QNM","Anh/chị xin thông cảm! Hiện tại hàng tại QNM đã hết hãy liên hệ chi nhánh để bổ sung thêm hàng hoặc kiểm tra lại thông tin sản phẩm muốn tra cứu."
538,"118290","9008184905","2024-08-13","inventory","",True,"","đèn pha 200-QNM","Anh/chị xin thông cảm! Hiện tại hàng tại QNM đã hết hãy liên hệ chi nhánh để bổ sung thêm hàng hoặc kiểm tra lại thông tin sản phẩm muốn tra cứu."
539,"263344","9007797174","2024-08-13","text","",True,"","Bạn muốn tra cứu hàng tồn kho?","Anh/chị vui lòng nhập mã hoặc tên sản phẩm và mã tỉnh theo mẫu sau:"
540,"343890","9007983976","2024-08-13","first_text","",True,"",NULL,"Xin chào! Mình là trợ lý AI của bạn tại AIO. Mình đang phát triển nên không phải lúc nào cũng đúng. Bạn có thể phản hồi để giúp mình cải thiện tốt hơn. Mình sẵn sàng giúp bạn với câu hỏi về chính sách và tìm kiếm sản phẩm. Hôm nay bạn cần mình hỗ trợ gì không?"
541,"455271","9007844215","2024-08-13","inventory","",True,"","đèn 100w-HTH","Anh/chị xin thông cảm! Hiện tại hàng tại HTH đã hết hãy liên hệ chi nhánh để bổ sung thêm hàng hoặc kiểm tra lại thông tin sản phẩm muốn tra cứu."
542,"117128","9010013293","2024-08-13","first_text","",True,"",NULL,"Xin chào! Mình là trợ lý AI của bạn tại AIO. Mình đang phát triển nên không phải lúc nào cũng đúng. Bạn có thể phản hồi để giúp mình cải thiện tốt hơn. Mình sẵn sàng giúp bạn với câu hỏi về chính sách và tìm kiếm sản phẩm. Hôm nay bạn cần mình hỗ trợ gì không?"
543,"461829","9010017265","2024-08-13","first_text","",True,"",NULL,"Xin chào! Mình là trợ lý AI của bạn tại AIO. Mình đang phát triển nên không phải lúc nào cũng đúng. Bạn có thể phản hồi để giúp mình cải thiện tốt hơn. Mình sẵn sàng giúp bạn với câu hỏi về chính sách và tìm kiếm sản phẩm. Hôm nay bạn cần mình hỗ trợ gì không?"
548,"118290","9008184905","2024-08-13","inventory","",True,"","300-QNM","Tên Kho: Kho CNCT QNM - Kinh doanh GPTH
Mã kho: MKQNM001009
SL: 10
---------
Tên Kho: Kho CNCT QNM - Kinh doanh GPTH
Mã kho: MKQNM001009
SL: 2
---------
Tên Kho: Kho CNCT QNM - Kinh doanh GPTH
Mã kho: MKQNM001009
SL: 1
---------
Tên Kho: Kho CNCT QNM - Kinh doanh GPTH
Mã kho: MKQNM001009
SL: 1
---------
Tên Kho: Kho  QNM Trung tâm Tiên Phước - Bắc Trà My - Nam Trà My - Kinh doanh GPTH
Mã kho: MKAIO_QNM_TTH_4_5_6
SL: 1
---------
Tên Kho: Kho  QNM Trung tâm Thăng Bình - Duy Xuyên - Kinh doanh GPTH
Mã kho: MKAIO_QNM_TTH_7_8
SL: 1
---------
Tên Kho: Kho  QNM Trung tâm Thăng Bình - Duy Xuyên - Kinh doanh GPTH
Mã kho: MKAIO_QNM_TTH_7_8
SL: 1
---------
Tên Kho: Kho  QNM Trung tâm Đại Lộc - Nam Giang - Kinh doanh GPTH
Mã kho: MKAIO_QNM_TTH_15_16
SL: 3
---------
Tên Kho: Kho  QNM Trung tâm Đại Lộc - Nam Giang - Kinh doanh GPTH
Mã kho: MKAIO_QNM_TTH_15_16
SL: 2
---------
Tên Kho: Kho  QNM Trung tâm Tam Kỳ - Phú Ninh - Kinh doanh GPTH
Mã kho: MKAIO_QNM_TTH_1_2
SL: 2
---------"
549,"465971","9007928152","2024-08-13","text","2804",True,"","So với điều hòa Daikin thì điều hòa MDV có ưu điểm là gì","Anh/chị muốn xem sản phẩm nào? Có tầm giá bao nhiêu? Tôi sẽ giúp Anh/chị tìm kiếm. Cảm ơn Anh/chị."
550,"240083","9011064874","2024-08-13","first_text","",True,"",NULL,"Rất vui khi được hỗ trợ anh/chị trong việc tìm kiếm sản phẩm. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mong anh/chị thông cảm!"
551,"455271","9007844215","2024-08-13","inventory","",True,"","đèn 100w-NAN","Anh/chị xin thông cảm! Hiện tại hàng tại NAN đã hết hãy liên hệ chi nhánh để bổ sung thêm hàng hoặc kiểm tra lại thông tin sản phẩm muốn tra cứu."
552,"263344","9007797174","2024-08-13","inventory","",True,"","pin-btn","Tên Kho: Kho CNCT BTN - Kinh doanh GPTH
Mã kho: MKBTN001009
SL: 11
---------
Tên Kho: Kho CNCT BTN - Kinh doanh GPTH
Mã kho: MKBTN001009
SL: 10
---------
Tên Kho: Kho CNCT BTN - Kinh doanh GPTH
Mã kho: MKBTN001009
SL: 23
---------
Tên Kho: Kho  BTN Trung tâm Hàm Thuận Bắc - Kinh doanh GPTH
Mã kho: MKAIO_BTN_TTH_4
SL: 22
---------
Tên Kho: Kho  BTN Trung tâm Hàm Thuận Bắc - Kinh doanh GPTH
Mã kho: MKAIO_BTN_TTH_4
SL: 4
---------
Tên Kho: Kho  BTN Trung tâm Hàm Thuận Bắc - Kinh doanh GPTH
Mã kho: MKAIO_BTN_TTH_4
SL: 40
---------
Tên Kho: Kho  BTN Trung tâm Hàm Thuận Nam - Kinh doanh GPTH
Mã kho: MKAIO_BTN_TTH_5
SL: 1
---------
Tên Kho: Kho  BTN Trung tâm Hàm Thuận Nam - Kinh doanh GPTH
Mã kho: MKAIO_BTN_TTH_5
SL: 1
---------
Tên Kho: Kho  BTN Trung tâm Tuy Phong - Bắc Bình - Kinh doanh GPTH
Mã kho: MKAIO_BTN_TTH_2_3
SL: 2
---------
Tên Kho: Kho  BTN Trung tâm Tuy Phong - Bắc Bình - Kinh doanh GPTH
Mã kho: MKAIO_BTN_TTH_2_3
SL: 10
---------
Tên Kho: Kho  BTN Trung tâm Đức Linh - Tánh Linh - Kinh doanh GPTH
Mã kho: MKAIO_BTN_TTH_9_8
SL: 12
---------
Tên Kho: Kho  BTN Trung tâm Lagi - Hàm Tân - Kinh doanh GPTH
Mã kho: MKAIO_BTN_TTH_7_6
SL: 18
---------"
553,"465971","9007928152","2024-08-13","text","2313",True,"","Tôi cần máy giặt nào có khối lượng giặt 10kg","Xin chào, dựa trên thông tin tôi đã tìm thấy, tôi cung cấp cho bạn một số thông tin tham khảo:

1. Máy giặt Electrolux UltimateCare 500 Inverter EWF1024P5SB - Mã: 128004000003
  - Loại máy giặt: cửa trước
  - Khối lượng giặt: 10 kg
  - Số người sử dụng: từ 5 - 7 người
  - Giá tiền: 10,516,000 đ

2. Máy giặt Aqua cửa trên - 10kg Aqw-U100FT.BK - Mã: 128003000002
  - Loại máy giặt: lồng đứng
  - Khối lượng giặt: 10 kg
  - Lồng giặt thép không gỉ
  - Giá tiền: 5,158,000 đ

Nếu bạn cần thêm thông tin chi tiết về từng sản phẩm, hãy cho tôi biết!!"
555,"460593","900795832","2024-08-13","first_text","",True,"",NULL,"Rất vui khi được hỗ trợ anh/chị trong việc tìm kiếm sản phẩm. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mong anh/chị thông cảm!"
556,"446861","9010055645","2024-08-13","first_text","",True,"",NULL,"Xin chào anh/chị! Tôi rất hân hạnh được hỗ trợ anh chị trong việc tìm kiếm sản phẩm và chính sách."
557,"455271","9007844215","2024-08-13","inventory","",True,"","model f6-HTH","Tên Kho: Kho  HTH Trung tâm Cẩm Xuyên - Kinh doanh GPTH
Mã kho: MKAIO_HTH_TTH_4
SL: 7
---------
Tên Kho: Kho  HTH Trung tâm Hương Khê - Kinh doanh GPTH
Mã kho: MKAIO_HTH_TTH_11
SL: 4
---------
Tên Kho: Kho  HTH Trung tâm Can Lộc - Lộc Hà - Kinh doanh GPTH
Mã kho: MKAIO_HTH_TTH_6_8
SL: 2
---------
Tên Kho: Kho  HTH Trung tâm Hương Sơn - Vũ Quang - Kinh doanh GPTH
Mã kho: MKAIO_HTH_TTH_10_12
SL: 5
---------
Tên Kho: Kho  HTH Trung tâm Thành phố - Thạch Hà - Kinh doanh GPTH
Mã kho: MKAIO_HTH_TTH_1_5
SL: 6
---------"
558,"465971","9007928152","2024-08-13","text","2277",True,"","Tôi cần máy giặt nào có khối lượng giặt 10kg","Xin chào, dựa trên thông tin tôi đã tìm thấy, tôi cung cấp cho bạn một số thông tin tham khảo:

1. Máy giặt Electrolux UltimateCare 500 Inverter EWF1024P5SB - Mã: 128004000003
  - Loại máy giặt: cửa trước
  - Khối lượng giặt: 10 kg
  - Số người sử dụng: từ 5 - 7 người
  - Giá tiền: 10,516,000 đ

2. Máy giặt Aqua cửa trên - 10kg Aqw-U100FT.BK - Mã: 128003000002
  - Loại máy giặt: lồng đứng
  - Khối lượng giặt: 10 kg
  - Lồng giặt thép không gỉ
  - Giá tiền: 5,158,000 đ

Nếu bạn cần thêm thông tin chi tiết về từng sản phẩm, hãy cho tôi biết!!"
559,"246696","9010033481","2024-08-13","first_text","",True,"",NULL,"Xin chào! Mình là trợ lý AI của bạn tại AIO. Mình đang phát triển nên không phải lúc nào cũng đúng. Bạn có thể phản hồi để giúp mình cải thiện tốt hơn. Mình sẵn sàng giúp bạn với câu hỏi về chính sách và tìm kiếm sản phẩm. Hôm nay bạn cần mình hỗ trợ gì không?"
561,"441220","9008052340","2024-08-13","first_text","",True,"",NULL,"Xin chào anh/chị! Tôi rất hân hạnh được hỗ trợ anh chị trong việc tìm kiếm sản phẩm và chính sách."
562,"414304","9010007816","2024-08-13","first_text","",True,"",NULL,"Xin chào! Là AI trợ lý tại AIO đây. Tôi vẫn đang trong giai đoạn phát triển và có thể không hoàn hảo. Hãy giúp tôi cải thiện bằng cách phản hồi về trải nghiệm của bạn. Tôi có thể hỗ trợ bạn gì về chính sách hoặc thông tin sản phẩm hôm nay?"
564,"245377","9010045956","2024-08-13","first_text","",True,"",NULL,"Chào bạn! Tôi là AI hỗ trợ của AIO. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mọi góp ý của bạn đều giúp tôi ngày càng hoàn thiện. Tôi có thể giúp gì cho bạn về các vấn đề chính sách hoặc tìm kiếm thông tin sản phẩm hôm nay?"
565,"246696","9010033481","2024-08-13","first_text","",True,"",NULL,"Rất vui khi được hỗ trợ anh/chị trong việc tìm kiếm sản phẩm. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mong anh/chị thông cảm!"
566,"442059","9007761363","2024-08-13","inventory","",True,"","inventory_status_true","Anh/chị vui lòng nhập mã hoặc tên sản phẩm và mã tỉnh theo mẫu sau:"
569,"442059","9007761363","2024-08-13","inventory","",True,"","inventory_status_true","Anh/chị vui lòng nhập mã hoặc tên sản phẩm và mã tỉnh theo mẫu sau:"
570,"435862","9007778611","2024-08-13","first_text","",True,"",NULL,"Rất vui khi được hỗ trợ anh/chị trong việc tìm kiếm sản phẩm. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mong anh/chị thông cảm!"
572,"410840","9007744263","2024-08-13","first_text","",True,"",NULL,"Xin chào! Là AI trợ lý tại AIO đây. Tôi vẫn đang trong giai đoạn phát triển và có thể không hoàn hảo. Hãy giúp tôi cải thiện bằng cách phản hồi về trải nghiệm của bạn. Tôi có thể hỗ trợ bạn gì về chính sách hoặc thông tin sản phẩm hôm nay?"
576,"460593","9007958159","2024-08-13","first_text","",True,"",NULL,"Chào bạn! Tôi là AI hỗ trợ của AIO. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mọi góp ý của bạn đều giúp tôi ngày càng hoàn thiện. Tôi có thể giúp gì cho bạn về các vấn đề chính sách hoặc tìm kiếm thông tin sản phẩm hôm nay?"
579,"441117","9010005341","2024-08-13","first_text","",True,"",NULL,"Chào bạn! Tôi là AI hỗ trợ của AIO. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mọi góp ý của bạn đều giúp tôi ngày càng hoàn thiện. Tôi có thể giúp gì cho bạn về các vấn đề chính sách hoặc tìm kiếm thông tin sản phẩm hôm nay?"
580,"410840","9007744263","2024-08-13","text","2123",True,"","điều hòa ","Anh/chị muốn xem sản phẩm điều hòa nào? Có tầm giá bao nhiêu? Tôi sẽ giúp Anh/chị tìm kiếm. Cảm ơn Anh/chị.

Nếu anh/chị đang tìm kiếm điều hòa giá rẻ, tôi có thể giới thiệu một số sản phẩm sau:

1. Điều hòa MDV - Inverter 9000 BTU - Mã: 019013000001
  - Công suất: 9500 BTU/h
  - Bảo hành: 3 năm cho sản phẩm, 5 năm cho máy nén
  - Suất xứ: Thái Lan
  - Giá tiền: 6,014,184 đ

2. Điều hòa MDV 1 chiều 12000 BTU - Model 2023 - Mã: 019013000004
  - Công suất: 12.000 BTU/h
  - Diện tích sử dụng: 15 - 20m²
  - Mức tiêu thụ điện: 1.15 kw/h
  - Giá tiền: 7,246,030 đ

Nếu anh/chị cần thêm thông tin chi tiết về từng sản phẩm, hãy cho tôi biết!!"
581,"464891","9007728871","2024-08-13","first_text","",True,"",NULL,"Xin chào! Mình là trợ lý AI của bạn tại AIO. Mình đang phát triển nên không phải lúc nào cũng đúng. Bạn có thể phản hồi để giúp mình cải thiện tốt hơn. Mình sẵn sàng giúp bạn với câu hỏi về chính sách và tìm kiếm sản phẩm. Hôm nay bạn cần mình hỗ trợ gì không?"
584,"245377","9010045956","2024-08-13","text","1493",True,"","giá hệ năng lượng mặt trời 10 kw bám tải 1 pha","Xin chào, dựa trên thông tin tôi đã tìm thấy, tôi cung cấp cho bạn một số thông tin tham khảo:

1. Hệ thống năng lượng mặt trời 10KW 1 pha - Mã: 028001000011
  - Công suất: 10 kW
  - Số tấm pin: 30 tấm
  - Kích thước tấm pin: 1660 x 992 x 35 mm
  - Hiệu suất: 20%
  - Giá tiền: 149,000,000 đ

2. Hệ thống năng lượng mặt trời 10KW 1 pha - Mã: 028001000012
  - Công suất: 10 kW
  - Số tấm pin: 32 tấm
  - Kích thước tấm pin: 1650 x 990 x 30 mm
  - Hiệu suất: 22%
  - Giá tiền: 169,000,000 đ

Nếu bạn cần thêm thông tin chi tiết về từng sản phẩm, hãy cho tôi biết!!"
585,"441220","9008052262","2024-08-13","first_text","",True,"",NULL,"Rất vui khi được hỗ trợ anh/chị trong việc tìm kiếm sản phẩm. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mong anh/chị thông cảm!"
588,"431880","9007709287","2024-08-13","first_text","",True,"",NULL,"Rất vui khi được hỗ trợ anh/chị trong việc tìm kiếm sản phẩm. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mong anh/chị thông cảm!"
589,"465817","9008084269","2024-08-13","first_text","",True,"",NULL,"Rất vui khi được hỗ trợ anh/chị trong việc tìm kiếm sản phẩm. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mong anh/chị thông cảm!"
590,"413552","9007705958","2024-08-13","first_text","",True,"",NULL,"Xin chào anh/chị! Tôi rất hân hạnh được hỗ trợ anh chị trong việc tìm kiếm sản phẩm và chính sách."
591,"460593","900795832","2024-08-13","text","",True,"","alo","Chào Anh/chị! Tôi là trợ lý mua sắm của VCC. Tôi ở đây để hỗ trợ Anh/chị với thông tin sản phẩm và dịch vụ. Anh/chị cần tôi giúp gì không?"
592,"441117","9010005341","2024-08-13","text","2886",True,"","giá ấm đun nước aio","Anh/chị đang tìm kiếm giá ấm đun nước AIO. Tôi có thể giới thiệu một số sản phẩm sau:

1. Ấm đun nước AIO Smart AIOKTO2L23W/1C5  - Mã: M&EGD000241
  - Công suất: 1500W
  - Dung tích: 1.5L
  - Chất liệu ruột bình: Inox cao cấp SUS304
  - Chất liệu vỏ bình: Nhựa PP
  - Cách nhiệt bóng
  - Đế tiếp điện: xoay 360°
  - Nút gạt để bắt đầu đun và báo hiệu nước đã sôi
  - Đèn báo hoạt động
  - Lưới lọc cặn đá vôi
  - Tự động tắt khi nước sôi
  - Tự động tắt khi ấm nước được nhấc khỏi đế
  - Chiều dài dây: ≥30cm
  - Kích thước sản phẩm: 221x155x241 mm
  - Khối lượng sản phẩm: 1.0 kg
  - Thời gian bảo hành: 12 tháng
  - Kích hoạt bảo hành điện tử: có
  - Giá tiền: 389,000 đ

2. Ấm đun nước AIO Smart AIOKTO2L23W/1C5  - Mã: M&EGD000242
  - Công suất: 1500W
  - Dung tích: 1.5L
  - Chất liệu ruột bình: Inox cao cấp SUS304
  - Chất liệu vỏ bình: Nhựa PP
  - Cách nhiệt bóng
  - Đế tiếp điện: xoay 360°
  - Nút gạt để bắt đầu đun và báo hiệu nước đã sôi
  - Đèn báo hoạt động
  - Lưới lọc cặn đá vôi
  - Tự động tắt khi nước sôi
  - Tự động tắt khi ấm nước được nhấc khỏi đế
  - Chiều dài dây: ≥30cm
  - Kích thước sản phẩm: 221x155x241 mm
  - Khối lượng sản phẩm: 1.0 kg
  - Thời gian bảo hành: 12 tháng
  - Kích hoạt bảo hành điện tử: có
  - Giá tiền: 389,000 đ

Nếu anh/chị cần thêm thông tin chi tiết về từng sản phẩm, hãy cho tôi biết!!"
594,"240083","9011064756","2024-08-13","first_text","",True,"",NULL,"Rất vui khi được hỗ trợ anh/chị trong việc tìm kiếm sản phẩm. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mong anh/chị thông cảm!"
598,"455271","9007844215","2024-08-13","inventory","",True,"","model f6-HTH","Tên Kho: Kho  HTH Trung tâm Cẩm Xuyên - Kinh doanh GPTH
Mã kho: MKAIO_HTH_TTH_4
SL: 7
---------
Tên Kho: Kho  HTH Trung tâm Hương Khê - Kinh doanh GPTH
Mã kho: MKAIO_HTH_TTH_11
SL: 4
---------
Tên Kho: Kho  HTH Trung tâm Can Lộc - Lộc Hà - Kinh doanh GPTH
Mã kho: MKAIO_HTH_TTH_6_8
SL: 2
---------
Tên Kho: Kho  HTH Trung tâm Hương Sơn - Vũ Quang - Kinh doanh GPTH
Mã kho: MKAIO_HTH_TTH_10_12
SL: 5
---------
Tên Kho: Kho  HTH Trung tâm Thành phố - Thạch Hà - Kinh doanh GPTH
Mã kho: MKAIO_HTH_TTH_1_5
SL: 6
---------"
599,"415116","9007988288","2024-08-13","first_text","",True,"",NULL,"Rất vui khi được hỗ trợ anh/chị trong việc tìm kiếm sản phẩm. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mong anh/chị thông cảm!"
600,"263344","9007797174","2024-08-13","text","3753",True,"","Tôi cần máy giặt nào có khối lượng giặt 10kg","Xin chào, dựa trên thông tin tôi đã tìm thấy, tôi cung cấp cho bạn một số thông tin tham khảo:

1. Máy giặt Electrolux UltimateCare 500 Inverter EWF1024P5SB - Mã: 128004000003
  - Loại máy giặt: cửa trước
  - Khối lượng giặt: 10 kg
  - Số người sử dụng: từ 5 - 7 người
  - Kiểu động cơ: truyền động gián tiếp 
  - Tốc độ quay vắt tối đa: 1200 vòng/phút
  - Chất liệu lồng giặt: thép không gỉ
  - Chất liệu vỏ máy: kim loại sơn tĩnh điện
  - Chất liệu nắp máy: nhựa + kính cường lực, thép
  - Sản xuất tại: Thái Lan
  - Thời gian bảo hành động cơ: 10 năm
  - Hiệu suất sử dụng điện: 16.5 wh/kg
  - Giá tiền: 10,516,000 đ

2. Máy giặt Aqua cửa trên - 10kg Aqw-U100FT.BK - Mã: 128003000002
  - Loại máy giặt: lồng đứng
  - Động cơ: curoa
  - Khối lượng giặt: 10 kg
  - Lồng giặt: thép không gỉ
  - Khử mùi diệt khuẩn
  - Khóa trẻ em
  - Màn hình hiển thị thời gian
  - Nắp máy: nắp kính cường lực tràn viền
  - Dòng điện: 220v/50hz
  - Tốc độ vắt: 700 vòng/phút
  - Kích thước : 560 x 630 x 1006
  - Trọng lượng: 36,5 kg
  - Sản xuất tại: Việt Nam
  - Bảo hành: 24 tháng
  - Giá tiền: 5,158,000 đ

Nếu bạn cần thêm thông tin chi tiết về từng sản phẩm, hãy cho tôi biết!!"
601,"410840","9007744263","2024-08-13","text","3535",True,"","giá điều hòa MDV ","Anh/chị muốn xem sản phẩm điều hòa MDV nào? Có tầm giá bao nhiêu? Tôi sẽ giúp Anh/chị tìm kiếm. Cảm ơn Anh/chị.

Nếu anh/chị đang tìm kiếm điều hòa MDV, tôi có thể giới thiệu một số sản phẩm sau:

1. Điều hòa MDV Inverter 9000 BTU - Mã: 019013000001
  - Công suất: 9500 BTU/h
  - Công suất tiêu thụ: 745 W
  - Cường độ dòng điện: 3.4 A
  - ERR: 3.54 W/W
  - Inverter: có
  - Kích thước máy trong : 726x210x291 
  - Khối lượng thực máy trong/ khối lượng đóng gói: 8.2/10.3 kg
  - Kích thước máy ngoài : 835x300x540 
  - Khối lương thực máy ngoài / khối lượng đóng gói: 21.7/23.2 kg
  - Loại gas/ khối lượng nạp: R32/0.38
  - Áp suất thiết kế: 4.3/1.7 Mpa
  - Chiều dài đường ống tối đa: 25m
  - Chênh lệch độ cao tối đa: 10m
  - Phạm vi lành lạnh hiệu quả: 12~18 m2
  - Hiệu suất năng lượng: 4.48 CSPF
  - Bảo hành 3 năm cho sản phẩm
  - Bảo hành 5 năm cho máy nén
  - Xuất xứ: Thái Lan
  - Giá tiền: 6,014,184 đ

2. Điều hòa MDV 1 chiều 12000 BTU - Model 2023 - Mã: 019013000004
  - Công suất: 12.000 BTU/h
  - Loại: 1 chiều Inverter
  - Diện tích sử dụng: 15 - 20m²
  - Gas: R32
  - Mức tiêu thụ điện: 1.15 kW/h
  - Độ ồn: 22/19 dB
  - Kích thước dàn lạnh: 810 x 285 x 210 mm
  - Kích thước dàn nóng: 770 x 285 x 540 mm
  - Trọng lượng dàn lạnh: 14 kg
  - Trọng lượng dàn nóng: 25 kg
  - Giá tiền: 7,246,030 đ

3. Điều hòa MDV 1 chiều Inverter 18000 BTU - Model 2023 - Mã: 019013000003
  - Công suất: 18.000 BTU/h
  - Loại: 1 chiều Inverter
  - Diện tích sử dụng: 20 - 30m²
  - Gas: R32
  - Mức tiêu thụ điện: 1.65 kW/h
  - Độ ồn: 22/19 dB
  - Kích thước dàn lạnh: 969 x 320 x 241 mm
  - Kích thước dàn nóng: 770 x 285 x 540 mm
  - Trọng lượng dàn lạnh: 18 kg
  - Trọng lượng dàn nóng: 28 kg
  - Giá tiền: 11,740,520 đ

Nếu anh/chị cần thêm thông tin chi tiết về từng sản phẩm, hãy cho tôi biết!!"
602,"467057","9008075183","2024-08-13","first_text","",True,"",NULL,"Xin chào! Là AI trợ lý tại AIO đây. Tôi vẫn đang trong giai đoạn phát triển và có thể không hoàn hảo. Hãy giúp tôi cải thiện bằng cách phản hồi về trải nghiệm của bạn. Tôi có thể hỗ trợ bạn gì về chính sách hoặc thông tin sản phẩm hôm nay?"
604,"413552","9007705958","2024-08-13","text","1856",True,"","gói nôi bộ ","Anh/chị muốn xem sản phẩm nào? Có tầm giá bao nhiêu? Tôi sẽ giúp Anh/chị tìm kiếm. Cảm ơn Anh/chị."
605,"240083","9011064756","2024-08-13","first_text","",True,"",NULL,"Chào bạn! Tôi là AI hỗ trợ của AIO. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mọi góp ý của bạn đều giúp tôi ngày càng hoàn thiện. Tôi có thể giúp gì cho bạn về các vấn đề chính sách hoặc tìm kiếm thông tin sản phẩm hôm nay?"
606,"284625","901005546","2024-08-13","first_text","",True,"",NULL,"Xin chào! Là AI trợ lý tại AIO đây. Tôi vẫn đang trong giai đoạn phát triển và có thể không hoàn hảo. Hãy giúp tôi cải thiện bằng cách phản hồi về trải nghiệm của bạn. Tôi có thể hỗ trợ bạn gì về chính sách hoặc thông tin sản phẩm hôm nay?"
608,"282678","9010056424","2024-08-13","first_text","",True,"",NULL,"Chào bạn! Tôi là AI hỗ trợ của AIO. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mọi góp ý của bạn đều giúp tôi ngày càng hoàn thiện. Tôi có thể giúp gì cho bạn về các vấn đề chính sách hoặc tìm kiếm thông tin sản phẩm hôm nay?"
611,"196937","9010036737","2024-08-13","first_text","",True,"",NULL,"Xin chào anh/chị! Tôi rất hân hạnh được hỗ trợ anh chị trong việc tìm kiếm sản phẩm và chính sách."
612,"460593","900795832","2024-08-13","text","",True,"","hỗ trợ lên đơn hàng hs","Nếu Anh/chị gặp vấn đề với đơn hàng của mình, Anh/chị có thể liên hệ với bộ phận VCC để được hỗ trợ. Trong vòng 48 giờ, Anh/chị có thể liên hệ với VCC và cung cấp các bằng chứng liên quan  để họ có thể giải quyết vấn đề của Anh/chị một cách nhanh chóng. Anh/chị có thể liên hệ với VCC thông qua chat trực tuyến trên trang web hoặc ứng dụng bán hàng của VCC."
613,"464015","9008093780","2024-08-13","text","",True,"","Bạn muốn tra cứu hàng tồn kho?","Anh/chị vui lòng nhập mã hoặc tên sản phẩm và mã tỉnh theo mẫu sau:"
615,"245377","9010045956","2024-08-13","text","2261",True,"","giá bếp từ đôi aio","Xin chào, dựa trên thông tin tôi đã tìm thấy, tôi cung cấp cho bạn một số thông tin tham khảo:

1. Bếp từ đôi AIO Smart - Mã: M&EGD000197
  - Công suất: 4400w
  - Trái: 2200w - phải: 2200w
  - Chất liệu mặt bếp: kính vitro ceramic
  - Bảng điều khiển: cảm ứng
  - Loại nồi nấu: chỉ sử dụng loại nồi có đế nhiễm từ
  - Bề mặt: 730mm x 430mm
  - Độ cao: 75mm
  - Điện áp: 220v-240vac
  - Độ dài dây nguồn: 1.5m
  - Đường kính vùng nấu: 190mm
  - Khóa an toàn: có
  - Hẹn giờ: có
  - Tính năng chống tràn: có
  - Tính năng nhận diện nồi: có
  - Giá tiền: 5,672,000 đ

Hy vọng thông tin này sẽ giúp bạn tìm được sản phẩm phù hợp với nhu cầu của mình!"
617,"240083","9011064756","2024-08-13","first_text","",True,"",NULL,"Xin chào anh/chị! Tôi rất hân hạnh được hỗ trợ anh chị trong việc tìm kiếm sản phẩm và chính sách."
618,"159153","9007703362","2024-08-13","first_text","",True,"",NULL,"Xin chào! Mình là trợ lý AI của bạn tại AIO. Mình đang phát triển nên không phải lúc nào cũng đúng. Bạn có thể phản hồi để giúp mình cải thiện tốt hơn. Mình sẵn sàng giúp bạn với câu hỏi về chính sách và tìm kiếm sản phẩm. Hôm nay bạn cần mình hỗ trợ gì không?"
622,"410840","9007744263","2024-08-13","first_text","",True,"",NULL,"Xin chào! Mình là trợ lý AI của bạn tại AIO. Mình đang phát triển nên không phải lúc nào cũng đúng. Bạn có thể phản hồi để giúp mình cải thiện tốt hơn. Mình sẵn sàng giúp bạn với câu hỏi về chính sách và tìm kiếm sản phẩm. Hôm nay bạn cần mình hỗ trợ gì không?"
631,"461497","9007784912","2024-08-13","first_text","",True,"",NULL,"Chào bạn! Tôi là AI hỗ trợ của AIO. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mọi góp ý của bạn đều giúp tôi ngày càng hoàn thiện. Tôi có thể giúp gì cho bạn về các vấn đề chính sách hoặc tìm kiếm thông tin sản phẩm hôm nay?"
